county_fips,county_name,year,state_po,is_swing,swing_status
21001,ADAIR,2000,KY,FALSE,No Swing
21001,ADAIR,2000,KY,FALSE,No Swing
21001,ADAIR,2000,KY,FALSE,No Swing
21001,ADAIR,2000,KY,FALSE,No Swing
29001,ADAIR,2000,MO,FALSE,No Swing
29001,ADAIR,2000,MO,FALSE,No Swing
29001,ADAIR,2000,MO,FALSE,No Swing
29001,ADAIR,2000,MO,FALSE,No Swing
40001,ADAIR,2000,OK,FALSE,No Swing
40001,ADAIR,2000,OK,FALSE,No Swing
40001,ADAIR,2000,OK,FALSE,No Swing
40001,ADAIR,2000,OK,FALSE,No Swing
19003,ADAMS,2000,IA,TRUE,Swing
19003,ADAMS,2000,IA,TRUE,Swing
19003,ADAMS,2000,IA,TRUE,Swing
19003,ADAMS,2000,IA,TRUE,Swing
16003,ADAMS,2000,ID,FALSE,No Swing
16003,ADAMS,2000,ID,FALSE,No Swing
16003,ADAMS,2000,ID,FALSE,No Swing
16003,ADAMS,2000,ID,FALSE,No Swing
17001,ADAMS,2000,IL,FALSE,No Swing
17001,ADAMS,2000,IL,FALSE,No Swing
17001,ADAMS,2000,IL,FALSE,No Swing
17001,ADAMS,2000,IL,FALSE,No Swing
18001,ADAMS,2000,IN,FALSE,No Swing
18001,ADAMS,2000,IN,FALSE,No Swing
18001,ADAMS,2000,IN,FALSE,No Swing
18001,ADAMS,2000,IN,FALSE,No Swing
28001,ADAMS,2000,MS,TRUE,Swing
28001,ADAMS,2000,MS,TRUE,Swing
28001,ADAMS,2000,MS,TRUE,Swing
28001,ADAMS,2000,MS,TRUE,Swing
38001,ADAMS,2000,ND,TRUE,Swing
38001,ADAMS,2000,ND,TRUE,Swing
38001,ADAMS,2000,ND,TRUE,Swing
38001,ADAMS,2000,ND,TRUE,Swing
31001,ADAMS,2000,NE,FALSE,No Swing
31001,ADAMS,2000,NE,FALSE,No Swing
31001,ADAMS,2000,NE,FALSE,No Swing
31001,ADAMS,2000,NE,FALSE,No Swing
39001,ADAMS,2000,OH,FALSE,No Swing
39001,ADAMS,2000,OH,FALSE,No Swing
39001,ADAMS,2000,OH,FALSE,No Swing
39001,ADAMS,2000,OH,FALSE,No Swing
42001,ADAMS,2000,PA,FALSE,No Swing
42001,ADAMS,2000,PA,FALSE,No Swing
42001,ADAMS,2000,PA,FALSE,No Swing
42001,ADAMS,2000,PA,FALSE,No Swing
53001,ADAMS,2000,WA,FALSE,No Swing
53001,ADAMS,2000,WA,FALSE,No Swing
53001,ADAMS,2000,WA,FALSE,No Swing
53001,ADAMS,2000,WA,FALSE,No Swing
55001,ADAMS,2000,WI,TRUE,Swing
55001,ADAMS,2000,WI,TRUE,Swing
55001,ADAMS,2000,WI,TRUE,Swing
55001,ADAMS,2000,WI,TRUE,Swing
56001,ALBANY,2000,WY,TRUE,Swing
56001,ALBANY,2000,WY,TRUE,Swing
56001,ALBANY,2000,WY,TRUE,Swing
56001,ALBANY,2000,WY,TRUE,Swing
37003,ALEXANDER,2000,NC,TRUE,Swing
37003,ALEXANDER,2000,NC,TRUE,Swing
37003,ALEXANDER,2000,NC,TRUE,Swing
37003,ALEXANDER,2000,NC,TRUE,Swing
36003,ALLEGANY,2000,NY,FALSE,No Swing
36003,ALLEGANY,2000,NY,FALSE,No Swing
36003,ALLEGANY,2000,NY,FALSE,No Swing
36003,ALLEGANY,2000,NY,FALSE,No Swing
51005,ALLEGHANY,2000,VA,FALSE,No Swing
51005,ALLEGHANY,2000,VA,FALSE,No Swing
51005,ALLEGHANY,2000,VA,FALSE,No Swing
51005,ALLEGHANY,2000,VA,FALSE,No Swing
20001,ALLEN,2000,KS,FALSE,No Swing
20001,ALLEN,2000,KS,FALSE,No Swing
20001,ALLEN,2000,KS,FALSE,No Swing
20001,ALLEN,2000,KS,FALSE,No Swing
21003,ALLEN,2000,KY,FALSE,No Swing
21003,ALLEN,2000,KY,FALSE,No Swing
21003,ALLEN,2000,KY,FALSE,No Swing
21003,ALLEN,2000,KY,FALSE,No Swing
22003,ALLEN,2000,LA,FALSE,No Swing
22003,ALLEN,2000,LA,FALSE,No Swing
22003,ALLEN,2000,LA,FALSE,No Swing
22003,ALLEN,2000,LA,FALSE,No Swing
39003,ALLEN,2000,OH,FALSE,No Swing
39003,ALLEN,2000,OH,FALSE,No Swing
39003,ALLEN,2000,OH,FALSE,No Swing
39003,ALLEN,2000,OH,FALSE,No Swing
21005,ANDERSON,2000,KY,FALSE,No Swing
21005,ANDERSON,2000,KY,FALSE,No Swing
21005,ANDERSON,2000,KY,FALSE,No Swing
21005,ANDERSON,2000,KY,FALSE,No Swing
45007,ANDERSON,2000,SC,FALSE,No Swing
45007,ANDERSON,2000,SC,FALSE,No Swing
45007,ANDERSON,2000,SC,FALSE,No Swing
45007,ANDERSON,2000,SC,FALSE,No Swing
47001,ANDERSON,2000,TN,FALSE,No Swing
47001,ANDERSON,2000,TN,FALSE,No Swing
47001,ANDERSON,2000,TN,FALSE,No Swing
47001,ANDERSON,2000,TN,FALSE,No Swing
48001,ANDERSON,2000,TX,FALSE,No Swing
48001,ANDERSON,2000,TX,FALSE,No Swing
48001,ANDERSON,2000,TX,FALSE,No Swing
48001,ANDERSON,2000,TX,FALSE,No Swing
48011,ARMSTRONG,2000,TX,FALSE,No Swing
48011,ARMSTRONG,2000,TX,FALSE,No Swing
48011,ARMSTRONG,2000,TX,FALSE,No Swing
48011,ARMSTRONG,2000,TX,FALSE,No Swing
55003,ASHLAND,2000,WI,TRUE,Swing
55003,ASHLAND,2000,WI,TRUE,Swing
55003,ASHLAND,2000,WI,TRUE,Swing
55003,ASHLAND,2000,WI,TRUE,Swing
29005,ATCHISON,2000,MO,FALSE,No Swing
29005,ATCHISON,2000,MO,FALSE,No Swing
29005,ATCHISON,2000,MO,FALSE,No Swing
29005,ATCHISON,2000,MO,FALSE,No Swing
13007,BAKER,2000,GA,TRUE,Swing
13007,BAKER,2000,GA,TRUE,Swing
13007,BAKER,2000,GA,TRUE,Swing
13007,BAKER,2000,GA,TRUE,Swing
41001,BAKER,2000,OR,TRUE,Swing
41001,BAKER,2000,OR,TRUE,Swing
41001,BAKER,2000,OR,TRUE,Swing
41001,BAKER,2000,OR,TRUE,Swing
13009,BALDWIN,2000,GA,FALSE,No Swing
13009,BALDWIN,2000,GA,FALSE,No Swing
13009,BALDWIN,2000,GA,FALSE,No Swing
13009,BALDWIN,2000,GA,FALSE,No Swing
54001,BARBOUR,2000,WV,TRUE,Swing
54001,BARBOUR,2000,WV,TRUE,Swing
54001,BARBOUR,2000,WV,TRUE,Swing
54001,BARBOUR,2000,WV,TRUE,Swing
29009,BARRY,2000,MO,FALSE,No Swing
29009,BARRY,2000,MO,FALSE,No Swing
29009,BARRY,2000,MO,FALSE,No Swing
29009,BARRY,2000,MO,FALSE,No Swing
29011,BARTON,2000,MO,FALSE,No Swing
29011,BARTON,2000,MO,FALSE,No Swing
29011,BARTON,2000,MO,FALSE,No Swing
29011,BARTON,2000,MO,FALSE,No Swing
51017,BATH,2000,VA,FALSE,No Swing
51017,BATH,2000,VA,FALSE,No Swing
51017,BATH,2000,VA,FALSE,No Swing
51017,BATH,2000,VA,FALSE,No Swing
26017,BAY,2000,MI,TRUE,Swing
26017,BAY,2000,MI,TRUE,Swing
26017,BAY,2000,MI,TRUE,Swing
26017,BAY,2000,MI,TRUE,Swing
45013,BEAUFORT,2000,SC,FALSE,No Swing
45013,BEAUFORT,2000,SC,FALSE,No Swing
45013,BEAUFORT,2000,SC,FALSE,No Swing
45013,BEAUFORT,2000,SC,FALSE,No Swing
42007,BEAVER,2000,PA,TRUE,Swing
42007,BEAVER,2000,PA,TRUE,Swing
42007,BEAVER,2000,PA,TRUE,Swing
42007,BEAVER,2000,PA,TRUE,Swing
49001,BEAVER,2000,UT,TRUE,Swing
49001,BEAVER,2000,UT,TRUE,Swing
49001,BEAVER,2000,UT,TRUE,Swing
49001,BEAVER,2000,UT,TRUE,Swing
47003,BEDFORD,2000,TN,TRUE,Swing
47003,BEDFORD,2000,TN,TRUE,Swing
47003,BEDFORD,2000,TN,TRUE,Swing
47003,BEDFORD,2000,TN,TRUE,Swing
51019,BEDFORD,2000,VA,TRUE,Swing
51019,BEDFORD,2000,VA,TRUE,Swing
51019,BEDFORD,2000,VA,TRUE,Swing
51019,BEDFORD,2000,VA,TRUE,Swing
51515,BEDFORD,2000,VA,TRUE,Swing
51515,BEDFORD,2000,VA,TRUE,Swing
51515,BEDFORD,2000,VA,TRUE,Swing
51515,BEDFORD,2000,VA,TRUE,Swing
48027,BELL,2000,TX,FALSE,No Swing
48027,BELL,2000,TX,FALSE,No Swing
48027,BELL,2000,TX,FALSE,No Swing
48027,BELL,2000,TX,FALSE,No Swing
19011,BENTON,2000,IA,TRUE,Swing
19011,BENTON,2000,IA,TRUE,Swing
19011,BENTON,2000,IA,TRUE,Swing
19011,BENTON,2000,IA,TRUE,Swing
18007,BENTON,2000,IN,TRUE,Swing
18007,BENTON,2000,IN,TRUE,Swing
18007,BENTON,2000,IN,TRUE,Swing
18007,BENTON,2000,IN,TRUE,Swing
27009,BENTON,2000,MN,FALSE,No Swing
27009,BENTON,2000,MN,FALSE,No Swing
27009,BENTON,2000,MN,FALSE,No Swing
27009,BENTON,2000,MN,FALSE,No Swing
29015,BENTON,2000,MO,FALSE,No Swing
29015,BENTON,2000,MO,FALSE,No Swing
29015,BENTON,2000,MO,FALSE,No Swing
29015,BENTON,2000,MO,FALSE,No Swing
28009,BENTON,2000,MS,TRUE,Swing
28009,BENTON,2000,MS,TRUE,Swing
28009,BENTON,2000,MS,TRUE,Swing
28009,BENTON,2000,MS,TRUE,Swing
41003,BENTON,2000,OR,FALSE,No Swing
41003,BENTON,2000,OR,FALSE,No Swing
41003,BENTON,2000,OR,FALSE,No Swing
41003,BENTON,2000,OR,FALSE,No Swing
47005,BENTON,2000,TN,FALSE,No Swing
47005,BENTON,2000,TN,FALSE,No Swing
47005,BENTON,2000,TN,FALSE,No Swing
47005,BENTON,2000,TN,FALSE,No Swing
53005,BENTON,2000,WA,TRUE,Swing
53005,BENTON,2000,WA,TRUE,Swing
53005,BENTON,2000,WA,TRUE,Swing
53005,BENTON,2000,WA,TRUE,Swing
54003,BERKELEY,2000,WV,FALSE,No Swing
54003,BERKELEY,2000,WV,FALSE,No Swing
54003,BERKELEY,2000,WV,FALSE,No Swing
54003,BERKELEY,2000,WV,FALSE,No Swing
26021,BERRIEN,2000,MI,FALSE,No Swing
26021,BERRIEN,2000,MI,FALSE,No Swing
26021,BERRIEN,2000,MI,FALSE,No Swing
26021,BERRIEN,2000,MI,FALSE,No Swing
13021,BIBB,2000,GA,TRUE,Swing
13021,BIBB,2000,GA,TRUE,Swing
13021,BIBB,2000,GA,TRUE,Swing
13021,BIBB,2000,GA,TRUE,Swing
56003,BIG HORN,2000,WY,TRUE,Swing
56003,BIG HORN,2000,WY,TRUE,Swing
56003,BIG HORN,2000,WY,TRUE,Swing
56003,BIG HORN,2000,WY,TRUE,Swing
30005,BLAINE,2000,MT,TRUE,Swing
30005,BLAINE,2000,MT,TRUE,Swing
30005,BLAINE,2000,MT,TRUE,Swing
30005,BLAINE,2000,MT,TRUE,Swing
31009,BLAINE,2000,NE,FALSE,No Swing
31009,BLAINE,2000,NE,FALSE,No Swing
31009,BLAINE,2000,NE,FALSE,No Swing
31009,BLAINE,2000,NE,FALSE,No Swing
40011,BLAINE,2000,OK,FALSE,No Swing
40011,BLAINE,2000,OK,FALSE,No Swing
40011,BLAINE,2000,OK,FALSE,No Swing
40011,BLAINE,2000,OK,FALSE,No Swing
47009,BLOUNT,2000,TN,FALSE,No Swing
47009,BLOUNT,2000,TN,FALSE,No Swing
47009,BLOUNT,2000,TN,FALSE,No Swing
47009,BLOUNT,2000,TN,FALSE,No Swing
19015,BOONE,2000,IA,TRUE,Swing
19015,BOONE,2000,IA,TRUE,Swing
19015,BOONE,2000,IA,TRUE,Swing
19015,BOONE,2000,IA,TRUE,Swing
17007,BOONE,2000,IL,TRUE,Swing
17007,BOONE,2000,IL,TRUE,Swing
17007,BOONE,2000,IL,TRUE,Swing
17007,BOONE,2000,IL,TRUE,Swing
18011,BOONE,2000,IN,FALSE,No Swing
18011,BOONE,2000,IN,FALSE,No Swing
18011,BOONE,2000,IN,FALSE,No Swing
18011,BOONE,2000,IN,FALSE,No Swing
21015,BOONE,2000,KY,FALSE,No Swing
21015,BOONE,2000,KY,FALSE,No Swing
21015,BOONE,2000,KY,FALSE,No Swing
21015,BOONE,2000,KY,FALSE,No Swing
29019,BOONE,2000,MO,TRUE,Swing
29019,BOONE,2000,MO,TRUE,Swing
29019,BOONE,2000,MO,TRUE,Swing
29019,BOONE,2000,MO,TRUE,Swing
31011,BOONE,2000,NE,TRUE,Swing
31011,BOONE,2000,NE,TRUE,Swing
31011,BOONE,2000,NE,TRUE,Swing
31011,BOONE,2000,NE,TRUE,Swing
54005,BOONE,2000,WV,TRUE,Swing
54005,BOONE,2000,WV,TRUE,Swing
54005,BOONE,2000,WV,TRUE,Swing
54005,BOONE,2000,WV,TRUE,Swing
21017,BOURBON,2000,KY,FALSE,No Swing
21017,BOURBON,2000,KY,FALSE,No Swing
21017,BOURBON,2000,KY,FALSE,No Swing
21017,BOURBON,2000,KY,FALSE,No Swing
31015,BOYD,2000,NE,TRUE,Swing
31015,BOYD,2000,NE,TRUE,Swing
31015,BOYD,2000,NE,TRUE,Swing
31015,BOYD,2000,NE,TRUE,Swing
42015,BRADFORD,2000,PA,FALSE,No Swing
42015,BRADFORD,2000,PA,FALSE,No Swing
42015,BRADFORD,2000,PA,FALSE,No Swing
42015,BRADFORD,2000,PA,FALSE,No Swing
47011,BRADLEY,2000,TN,TRUE,Swing
47011,BRADLEY,2000,TN,TRUE,Swing
47011,BRADLEY,2000,TN,TRUE,Swing
47011,BRADLEY,2000,TN,TRUE,Swing
44001,BRISTOL,2000,RI,FALSE,No Swing
44001,BRISTOL,2000,RI,FALSE,No Swing
44001,BRISTOL,2000,RI,FALSE,No Swing
44001,BRISTOL,2000,RI,FALSE,No Swing
51520,BRISTOL,2000,VA,TRUE,Swing
51520,BRISTOL,2000,VA,TRUE,Swing
51520,BRISTOL,2000,VA,TRUE,Swing
51520,BRISTOL,2000,VA,TRUE,Swing
48047,BROOKS,2000,TX,TRUE,Swing
48047,BROOKS,2000,TX,TRUE,Swing
48047,BROOKS,2000,TX,TRUE,Swing
48047,BROOKS,2000,TX,TRUE,Swing
18013,BROWN,2000,IN,FALSE,No Swing
18013,BROWN,2000,IN,FALSE,No Swing
18013,BROWN,2000,IN,FALSE,No Swing
18013,BROWN,2000,IN,FALSE,No Swing
20013,BROWN,2000,KS,FALSE,No Swing
20013,BROWN,2000,KS,FALSE,No Swing
20013,BROWN,2000,KS,FALSE,No Swing
20013,BROWN,2000,KS,FALSE,No Swing
27015,BROWN,2000,MN,FALSE,No Swing
27015,BROWN,2000,MN,FALSE,No Swing
27015,BROWN,2000,MN,FALSE,No Swing
27015,BROWN,2000,MN,FALSE,No Swing
31017,BROWN,2000,NE,FALSE,No Swing
31017,BROWN,2000,NE,FALSE,No Swing
31017,BROWN,2000,NE,FALSE,No Swing
31017,BROWN,2000,NE,FALSE,No Swing
39015,BROWN,2000,OH,FALSE,No Swing
39015,BROWN,2000,OH,FALSE,No Swing
39015,BROWN,2000,OH,FALSE,No Swing
39015,BROWN,2000,OH,FALSE,No Swing
46013,BROWN,2000,SD,FALSE,No Swing
46013,BROWN,2000,SD,FALSE,No Swing
46013,BROWN,2000,SD,FALSE,No Swing
46013,BROWN,2000,SD,FALSE,No Swing
48049,BROWN,2000,TX,FALSE,No Swing
48049,BROWN,2000,TX,FALSE,No Swing
48049,BROWN,2000,TX,FALSE,No Swing
48049,BROWN,2000,TX,FALSE,No Swing
55009,BROWN,2000,WI,FALSE,No Swing
55009,BROWN,2000,WI,FALSE,No Swing
55009,BROWN,2000,WI,FALSE,No Swing
55009,BROWN,2000,WI,FALSE,No Swing
51025,BRUNSWICK,2000,VA,TRUE,Swing
51025,BRUNSWICK,2000,VA,TRUE,Swing
51025,BRUNSWICK,2000,VA,TRUE,Swing
51025,BRUNSWICK,2000,VA,TRUE,Swing
40013,BRYAN,2000,OK,FALSE,No Swing
40013,BRYAN,2000,OK,FALSE,No Swing
40013,BRYAN,2000,OK,FALSE,No Swing
40013,BRYAN,2000,OK,FALSE,No Swing
29021,BUCHANAN,2000,MO,FALSE,No Swing
29021,BUCHANAN,2000,MO,FALSE,No Swing
29021,BUCHANAN,2000,MO,FALSE,No Swing
29021,BUCHANAN,2000,MO,FALSE,No Swing
51027,BUCHANAN,2000,VA,FALSE,No Swing
51027,BUCHANAN,2000,VA,FALSE,No Swing
51027,BUCHANAN,2000,VA,FALSE,No Swing
51027,BUCHANAN,2000,VA,FALSE,No Swing
51530,BUENA VISTA,2000,VA,FALSE,No Swing
51530,BUENA VISTA,2000,VA,FALSE,No Swing
51530,BUENA VISTA,2000,VA,FALSE,No Swing
51530,BUENA VISTA,2000,VA,FALSE,No Swing
46017,BUFFALO,2000,SD,TRUE,Swing
46017,BUFFALO,2000,SD,TRUE,Swing
46017,BUFFALO,2000,SD,TRUE,Swing
46017,BUFFALO,2000,SD,TRUE,Swing
55011,BUFFALO,2000,WI,FALSE,No Swing
55011,BUFFALO,2000,WI,FALSE,No Swing
55011,BUFFALO,2000,WI,FALSE,No Swing
55011,BUFFALO,2000,WI,FALSE,No Swing
37023,BURKE,2000,NC,TRUE,Swing
37023,BURKE,2000,NC,TRUE,Swing
37023,BURKE,2000,NC,TRUE,Swing
37023,BURKE,2000,NC,TRUE,Swing
38013,BURKE,2000,ND,FALSE,No Swing
38013,BURKE,2000,ND,FALSE,No Swing
38013,BURKE,2000,ND,FALSE,No Swing
38013,BURKE,2000,ND,FALSE,No Swing
19023,BUTLER,2000,IA,FALSE,No Swing
19023,BUTLER,2000,IA,FALSE,No Swing
19023,BUTLER,2000,IA,FALSE,No Swing
19023,BUTLER,2000,IA,FALSE,No Swing
20015,BUTLER,2000,KS,FALSE,No Swing
20015,BUTLER,2000,KS,FALSE,No Swing
20015,BUTLER,2000,KS,FALSE,No Swing
20015,BUTLER,2000,KS,FALSE,No Swing
21031,BUTLER,2000,KY,FALSE,No Swing
21031,BUTLER,2000,KY,FALSE,No Swing
21031,BUTLER,2000,KY,FALSE,No Swing
21031,BUTLER,2000,KY,FALSE,No Swing
29023,BUTLER,2000,MO,FALSE,No Swing
29023,BUTLER,2000,MO,FALSE,No Swing
29023,BUTLER,2000,MO,FALSE,No Swing
29023,BUTLER,2000,MO,FALSE,No Swing
31023,BUTLER,2000,NE,FALSE,No Swing
31023,BUTLER,2000,NE,FALSE,No Swing
31023,BUTLER,2000,NE,FALSE,No Swing
31023,BUTLER,2000,NE,FALSE,No Swing
39017,BUTLER,2000,OH,FALSE,No Swing
39017,BUTLER,2000,OH,FALSE,No Swing
39017,BUTLER,2000,OH,FALSE,No Swing
39017,BUTLER,2000,OH,FALSE,No Swing
42019,BUTLER,2000,PA,FALSE,No Swing
42019,BUTLER,2000,PA,FALSE,No Swing
42019,BUTLER,2000,PA,FALSE,No Swing
42019,BUTLER,2000,PA,FALSE,No Swing
16023,BUTTE,2000,ID,FALSE,No Swing
16023,BUTTE,2000,ID,FALSE,No Swing
16023,BUTTE,2000,ID,FALSE,No Swing
16023,BUTTE,2000,ID,FALSE,No Swing
46019,BUTTE,2000,SD,FALSE,No Swing
46019,BUTTE,2000,SD,FALSE,No Swing
46019,BUTTE,2000,SD,FALSE,No Swing
46019,BUTTE,2000,SD,FALSE,No Swing
40015,CADDO,2000,OK,TRUE,Swing
40015,CADDO,2000,OK,TRUE,Swing
40015,CADDO,2000,OK,TRUE,Swing
40015,CADDO,2000,OK,TRUE,Swing
22021,CALDWELL,2000,LA,FALSE,No Swing
22021,CALDWELL,2000,LA,FALSE,No Swing
22021,CALDWELL,2000,LA,FALSE,No Swing
22021,CALDWELL,2000,LA,FALSE,No Swing
29025,CALDWELL,2000,MO,FALSE,No Swing
29025,CALDWELL,2000,MO,FALSE,No Swing
29025,CALDWELL,2000,MO,FALSE,No Swing
29025,CALDWELL,2000,MO,FALSE,No Swing
37027,CALDWELL,2000,NC,FALSE,No Swing
37027,CALDWELL,2000,NC,FALSE,No Swing
37027,CALDWELL,2000,NC,FALSE,No Swing
37027,CALDWELL,2000,NC,FALSE,No Swing
48055,CALDWELL,2000,TX,FALSE,No Swing
48055,CALDWELL,2000,TX,FALSE,No Swing
48055,CALDWELL,2000,TX,FALSE,No Swing
48055,CALDWELL,2000,TX,FALSE,No Swing
5013,CALHOUN,2000,AR,FALSE,No Swing
5013,CALHOUN,2000,AR,FALSE,No Swing
5013,CALHOUN,2000,AR,FALSE,No Swing
5013,CALHOUN,2000,AR,FALSE,No Swing
12013,CALHOUN,2000,FL,FALSE,No Swing
12013,CALHOUN,2000,FL,FALSE,No Swing
12013,CALHOUN,2000,FL,FALSE,No Swing
12013,CALHOUN,2000,FL,FALSE,No Swing
13037,CALHOUN,2000,GA,TRUE,Swing
13037,CALHOUN,2000,GA,TRUE,Swing
13037,CALHOUN,2000,GA,TRUE,Swing
13037,CALHOUN,2000,GA,TRUE,Swing
19025,CALHOUN,2000,IA,TRUE,Swing
19025,CALHOUN,2000,IA,TRUE,Swing
19025,CALHOUN,2000,IA,TRUE,Swing
19025,CALHOUN,2000,IA,TRUE,Swing
17013,CALHOUN,2000,IL,TRUE,Swing
17013,CALHOUN,2000,IL,TRUE,Swing
17013,CALHOUN,2000,IL,TRUE,Swing
17013,CALHOUN,2000,IL,TRUE,Swing
26025,CALHOUN,2000,MI,FALSE,No Swing
26025,CALHOUN,2000,MI,FALSE,No Swing
26025,CALHOUN,2000,MI,FALSE,No Swing
26025,CALHOUN,2000,MI,FALSE,No Swing
28013,CALHOUN,2000,MS,TRUE,Swing
28013,CALHOUN,2000,MS,TRUE,Swing
28013,CALHOUN,2000,MS,TRUE,Swing
28013,CALHOUN,2000,MS,TRUE,Swing
45017,CALHOUN,2000,SC,FALSE,No Swing
45017,CALHOUN,2000,SC,FALSE,No Swing
45017,CALHOUN,2000,SC,FALSE,No Swing
45017,CALHOUN,2000,SC,FALSE,No Swing
48057,CALHOUN,2000,TX,FALSE,No Swing
48057,CALHOUN,2000,TX,FALSE,No Swing
48057,CALHOUN,2000,TX,FALSE,No Swing
48057,CALHOUN,2000,TX,FALSE,No Swing
54013,CALHOUN,2000,WV,FALSE,No Swing
54013,CALHOUN,2000,WV,FALSE,No Swing
54013,CALHOUN,2000,WV,FALSE,No Swing
54013,CALHOUN,2000,WV,FALSE,No Swing
29029,CAMDEN,2000,MO,FALSE,No Swing
29029,CAMDEN,2000,MO,FALSE,No Swing
29029,CAMDEN,2000,MO,FALSE,No Swing
29029,CAMDEN,2000,MO,FALSE,No Swing
37029,CAMDEN,2000,NC,FALSE,No Swing
37029,CAMDEN,2000,NC,FALSE,No Swing
37029,CAMDEN,2000,NC,FALSE,No Swing
37029,CAMDEN,2000,NC,FALSE,No Swing
34007,CAMDEN,2000,NJ,TRUE,Swing
34007,CAMDEN,2000,NJ,TRUE,Swing
34007,CAMDEN,2000,NJ,TRUE,Swing
34007,CAMDEN,2000,NJ,TRUE,Swing
42023,CAMERON,2000,PA,FALSE,No Swing
42023,CAMERON,2000,PA,FALSE,No Swing
42023,CAMERON,2000,PA,FALSE,No Swing
42023,CAMERON,2000,PA,FALSE,No Swing
48061,CAMERON,2000,TX,TRUE,Swing
48061,CAMERON,2000,TX,TRUE,Swing
48061,CAMERON,2000,TX,TRUE,Swing
48061,CAMERON,2000,TX,TRUE,Swing
46021,CAMPBELL,2000,SD,FALSE,No Swing
46021,CAMPBELL,2000,SD,FALSE,No Swing
46021,CAMPBELL,2000,SD,FALSE,No Swing
46021,CAMPBELL,2000,SD,FALSE,No Swing
47013,CAMPBELL,2000,TN,TRUE,Swing
47013,CAMPBELL,2000,TN,TRUE,Swing
47013,CAMPBELL,2000,TN,TRUE,Swing
47013,CAMPBELL,2000,TN,TRUE,Swing
51031,CAMPBELL,2000,VA,TRUE,Swing
51031,CAMPBELL,2000,VA,TRUE,Swing
51031,CAMPBELL,2000,VA,TRUE,Swing
51031,CAMPBELL,2000,VA,TRUE,Swing
56005,CAMPBELL,2000,WY,FALSE,No Swing
56005,CAMPBELL,2000,WY,FALSE,No Swing
56005,CAMPBELL,2000,WY,FALSE,No Swing
56005,CAMPBELL,2000,WY,FALSE,No Swing
42025,CARBON,2000,PA,TRUE,Swing
42025,CARBON,2000,PA,TRUE,Swing
42025,CARBON,2000,PA,TRUE,Swing
42025,CARBON,2000,PA,TRUE,Swing
49007,CARBON,2000,UT,TRUE,Swing
49007,CARBON,2000,UT,TRUE,Swing
49007,CARBON,2000,UT,TRUE,Swing
49007,CARBON,2000,UT,TRUE,Swing
56007,CARBON,2000,WY,FALSE,No Swing
56007,CARBON,2000,WY,FALSE,No Swing
56007,CARBON,2000,WY,FALSE,No Swing
56007,CARBON,2000,WY,FALSE,No Swing
51033,CAROLINE,2000,VA,TRUE,Swing
51033,CAROLINE,2000,VA,TRUE,Swing
51033,CAROLINE,2000,VA,TRUE,Swing
51033,CAROLINE,2000,VA,TRUE,Swing
13045,CARROLL,2000,GA,FALSE,No Swing
13045,CARROLL,2000,GA,FALSE,No Swing
13045,CARROLL,2000,GA,FALSE,No Swing
13045,CARROLL,2000,GA,FALSE,No Swing
19027,CARROLL,2000,IA,FALSE,No Swing
19027,CARROLL,2000,IA,FALSE,No Swing
19027,CARROLL,2000,IA,FALSE,No Swing
19027,CARROLL,2000,IA,FALSE,No Swing
17015,CARROLL,2000,IL,FALSE,No Swing
17015,CARROLL,2000,IL,FALSE,No Swing
17015,CARROLL,2000,IL,FALSE,No Swing
17015,CARROLL,2000,IL,FALSE,No Swing
18015,CARROLL,2000,IN,FALSE,No Swing
18015,CARROLL,2000,IN,FALSE,No Swing
18015,CARROLL,2000,IN,FALSE,No Swing
18015,CARROLL,2000,IN,FALSE,No Swing
21041,CARROLL,2000,KY,FALSE,No Swing
21041,CARROLL,2000,KY,FALSE,No Swing
21041,CARROLL,2000,KY,FALSE,No Swing
21041,CARROLL,2000,KY,FALSE,No Swing
24013,CARROLL,2000,MD,FALSE,No Swing
24013,CARROLL,2000,MD,FALSE,No Swing
24013,CARROLL,2000,MD,FALSE,No Swing
24013,CARROLL,2000,MD,FALSE,No Swing
29033,CARROLL,2000,MO,FALSE,No Swing
29033,CARROLL,2000,MO,FALSE,No Swing
29033,CARROLL,2000,MO,FALSE,No Swing
29033,CARROLL,2000,MO,FALSE,No Swing
28015,CARROLL,2000,MS,FALSE,No Swing
28015,CARROLL,2000,MS,FALSE,No Swing
28015,CARROLL,2000,MS,FALSE,No Swing
28015,CARROLL,2000,MS,FALSE,No Swing
33003,CARROLL,2000,NH,FALSE,No Swing
33003,CARROLL,2000,NH,FALSE,No Swing
33003,CARROLL,2000,NH,FALSE,No Swing
33003,CARROLL,2000,NH,FALSE,No Swing
39019,CARROLL,2000,OH,FALSE,No Swing
39019,CARROLL,2000,OH,FALSE,No Swing
39019,CARROLL,2000,OH,FALSE,No Swing
39019,CARROLL,2000,OH,FALSE,No Swing
47017,CARROLL,2000,TN,FALSE,No Swing
47017,CARROLL,2000,TN,FALSE,No Swing
47017,CARROLL,2000,TN,FALSE,No Swing
47017,CARROLL,2000,TN,FALSE,No Swing
51035,CARROLL,2000,VA,FALSE,No Swing
51035,CARROLL,2000,VA,FALSE,No Swing
51035,CARROLL,2000,VA,FALSE,No Swing
51035,CARROLL,2000,VA,FALSE,No Swing
29035,CARTER,2000,MO,FALSE,No Swing
